City,State,URL,Orthodontist,Oral Surgeon,Periodontist,Endodontist,Pedodontist,Dental Specialist,Dental Anesthesiologist,Prosthodontist
san marcos,texas,https://sanmarcos.craigslist.org,https://sanmarcos.craigslist.org/search/jjj?query=Orthodontist,https://sanmarcos.craigslist.org/search/jjj?query=Oral+Surgeon,https://sanmarcos.craigslist.org/search/jjj?query=Periodontist,https://sanmarcos.craigslist.org/search/jjj?query=Endodontist,https://sanmarcos.craigslist.org/search/jjj?query=Pedodontist,https://sanmarcos.craigslist.org/search/jjj?query=Dental+Specialist,https://sanmarcos.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://sanmarcos.craigslist.org/search/jjj?query=Prosthodontist
southwest TX,texas,https://bigbend.craigslist.org,https://bigbend.craigslist.org/search/jjj?query=Orthodontist,https://bigbend.craigslist.org/search/jjj?query=Oral+Surgeon,https://bigbend.craigslist.org/search/jjj?query=Periodontist,https://bigbend.craigslist.org/search/jjj?query=Endodontist,https://bigbend.craigslist.org/search/jjj?query=Pedodontist,https://bigbend.craigslist.org/search/jjj?query=Dental+Specialist,https://bigbend.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://bigbend.craigslist.org/search/jjj?query=Prosthodontist
texarkana,texas,https://texarkana.craigslist.org,https://texarkana.craigslist.org/search/jjj?query=Orthodontist,https://texarkana.craigslist.org/search/jjj?query=Oral+Surgeon,https://texarkana.craigslist.org/search/jjj?query=Periodontist,https://texarkana.craigslist.org/search/jjj?query=Endodontist,https://texarkana.craigslist.org/search/jjj?query=Pedodontist,https://texarkana.craigslist.org/search/jjj?query=Dental+Specialist,https://texarkana.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://texarkana.craigslist.org/search/jjj?query=Prosthodontist
texoma,texas,https://texoma.craigslist.org,https://texoma.craigslist.org/search/jjj?query=Orthodontist,https://texoma.craigslist.org/search/jjj?query=Oral+Surgeon,https://texoma.craigslist.org/search/jjj?query=Periodontist,https://texoma.craigslist.org/search/jjj?query=Endodontist,https://texoma.craigslist.org/search/jjj?query=Pedodontist,https://texoma.craigslist.org/search/jjj?query=Dental+Specialist,https://texoma.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://texoma.craigslist.org/search/jjj?query=Prosthodontist
tyler / east TX,texas,https://easttexas.craigslist.org,https://easttexas.craigslist.org/search/jjj?query=Orthodontist,https://easttexas.craigslist.org/search/jjj?query=Oral+Surgeon,https://easttexas.craigslist.org/search/jjj?query=Periodontist,https://easttexas.craigslist.org/search/jjj?query=Endodontist,https://easttexas.craigslist.org/search/jjj?query=Pedodontist,https://easttexas.craigslist.org/search/jjj?query=Dental+Specialist,https://easttexas.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://easttexas.craigslist.org/search/jjj?query=Prosthodontist
victoria,texas,https://victoriatx.craigslist.org,https://victoriatx.craigslist.org/search/jjj?query=Orthodontist,https://victoriatx.craigslist.org/search/jjj?query=Oral+Surgeon,https://victoriatx.craigslist.org/search/jjj?query=Periodontist,https://victoriatx.craigslist.org/search/jjj?query=Endodontist,https://victoriatx.craigslist.org/search/jjj?query=Pedodontist,https://victoriatx.craigslist.org/search/jjj?query=Dental+Specialist,https://victoriatx.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://victoriatx.craigslist.org/search/jjj?query=Prosthodontist
waco,texas,https://waco.craigslist.org,https://waco.craigslist.org/search/jjj?query=Orthodontist,https://waco.craigslist.org/search/jjj?query=Oral+Surgeon,https://waco.craigslist.org/search/jjj?query=Periodontist,https://waco.craigslist.org/search/jjj?query=Endodontist,https://waco.craigslist.org/search/jjj?query=Pedodontist,https://waco.craigslist.org/search/jjj?query=Dental+Specialist,https://waco.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://waco.craigslist.org/search/jjj?query=Prosthodontist
wichita falls,texas,https://wichitafalls.craigslist.org,https://wichitafalls.craigslist.org/search/jjj?query=Orthodontist,https://wichitafalls.craigslist.org/search/jjj?query=Oral+Surgeon,https://wichitafalls.craigslist.org/search/jjj?query=Periodontist,https://wichitafalls.craigslist.org/search/jjj?query=Endodontist,https://wichitafalls.craigslist.org/search/jjj?query=Pedodontist,https://wichitafalls.craigslist.org/search/jjj?query=Dental+Specialist,https://wichitafalls.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://wichitafalls.craigslist.org/search/jjj?query=Prosthodontist
logan,utah,https://logan.craigslist.org,https://logan.craigslist.org/search/jjj?query=Orthodontist,https://logan.craigslist.org/search/jjj?query=Oral+Surgeon,https://logan.craigslist.org/search/jjj?query=Periodontist,https://logan.craigslist.org/search/jjj?query=Endodontist,https://logan.craigslist.org/search/jjj?query=Pedodontist,https://logan.craigslist.org/search/jjj?query=Dental+Specialist,https://logan.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://logan.craigslist.org/search/jjj?query=Prosthodontist
ogden-clearfield,utah,https://ogden.craigslist.org,https://ogden.craigslist.org/search/jjj?query=Orthodontist,https://ogden.craigslist.org/search/jjj?query=Oral+Surgeon,https://ogden.craigslist.org/search/jjj?query=Periodontist,https://ogden.craigslist.org/search/jjj?query=Endodontist,https://ogden.craigslist.org/search/jjj?query=Pedodontist,https://ogden.craigslist.org/search/jjj?query=Dental+Specialist,https://ogden.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://ogden.craigslist.org/search/jjj?query=Prosthodontist
provo / orem,utah,https://provo.craigslist.org,https://provo.craigslist.org/search/jjj?query=Orthodontist,https://provo.craigslist.org/search/jjj?query=Oral+Surgeon,https://provo.craigslist.org/search/jjj?query=Periodontist,https://provo.craigslist.org/search/jjj?query=Endodontist,https://provo.craigslist.org/search/jjj?query=Pedodontist,https://provo.craigslist.org/search/jjj?query=Dental+Specialist,https://provo.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://provo.craigslist.org/search/jjj?query=Prosthodontist
salt lake city,utah,https://saltlakecity.craigslist.org,https://saltlakecity.craigslist.org/search/jjj?query=Orthodontist,https://saltlakecity.craigslist.org/search/jjj?query=Oral+Surgeon,https://saltlakecity.craigslist.org/search/jjj?query=Periodontist,https://saltlakecity.craigslist.org/search/jjj?query=Endodontist,https://saltlakecity.craigslist.org/search/jjj?query=Pedodontist,https://saltlakecity.craigslist.org/search/jjj?query=Dental+Specialist,https://saltlakecity.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://saltlakecity.craigslist.org/search/jjj?query=Prosthodontist
st george,utah,https://stgeorge.craigslist.org,https://stgeorge.craigslist.org/search/jjj?query=Orthodontist,https://stgeorge.craigslist.org/search/jjj?query=Oral+Surgeon,https://stgeorge.craigslist.org/search/jjj?query=Periodontist,https://stgeorge.craigslist.org/search/jjj?query=Endodontist,https://stgeorge.craigslist.org/search/jjj?query=Pedodontist,https://stgeorge.craigslist.org/search/jjj?query=Dental+Specialist,https://stgeorge.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://stgeorge.craigslist.org/search/jjj?query=Prosthodontist
_,vermont,https://vermont.craigslist.org,https://vermont.craigslist.org/search/jjj?query=Orthodontist,https://vermont.craigslist.org/search/jjj?query=Oral+Surgeon,https://vermont.craigslist.org/search/jjj?query=Periodontist,https://vermont.craigslist.org/search/jjj?query=Endodontist,https://vermont.craigslist.org/search/jjj?query=Pedodontist,https://vermont.craigslist.org/search/jjj?query=Dental+Specialist,https://vermont.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://vermont.craigslist.org/search/jjj?query=Prosthodontist
charlottesville,virginia,https://charlottesville.craigslist.org,https://charlottesville.craigslist.org/search/jjj?query=Orthodontist,https://charlottesville.craigslist.org/search/jjj?query=Oral+Surgeon,https://charlottesville.craigslist.org/search/jjj?query=Periodontist,https://charlottesville.craigslist.org/search/jjj?query=Endodontist,https://charlottesville.craigslist.org/search/jjj?query=Pedodontist,https://charlottesville.craigslist.org/search/jjj?query=Dental+Specialist,https://charlottesville.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://charlottesville.craigslist.org/search/jjj?query=Prosthodontist
danville,virginia,https://danville.craigslist.org,https://danville.craigslist.org/search/jjj?query=Orthodontist,https://danville.craigslist.org/search/jjj?query=Oral+Surgeon,https://danville.craigslist.org/search/jjj?query=Periodontist,https://danville.craigslist.org/search/jjj?query=Endodontist,https://danville.craigslist.org/search/jjj?query=Pedodontist,https://danville.craigslist.org/search/jjj?query=Dental+Specialist,https://danville.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://danville.craigslist.org/search/jjj?query=Prosthodontist
eastern shore,virginia,https://easternshore.craigslist.org,https://easternshore.craigslist.org/search/jjj?query=Orthodontist,https://easternshore.craigslist.org/search/jjj?query=Oral+Surgeon,https://easternshore.craigslist.org/search/jjj?query=Periodontist,https://easternshore.craigslist.org/search/jjj?query=Endodontist,https://easternshore.craigslist.org/search/jjj?query=Pedodontist,https://easternshore.craigslist.org/search/jjj?query=Dental+Specialist,https://easternshore.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://easternshore.craigslist.org/search/jjj?query=Prosthodontist
fredericksburg,virginia,https://fredericksburg.craigslist.org,https://fredericksburg.craigslist.org/search/jjj?query=Orthodontist,https://fredericksburg.craigslist.org/search/jjj?query=Oral+Surgeon,https://fredericksburg.craigslist.org/search/jjj?query=Periodontist,https://fredericksburg.craigslist.org/search/jjj?query=Endodontist,https://fredericksburg.craigslist.org/search/jjj?query=Pedodontist,https://fredericksburg.craigslist.org/search/jjj?query=Dental+Specialist,https://fredericksburg.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://fredericksburg.craigslist.org/search/jjj?query=Prosthodontist
harrisonburg,virginia,https://harrisonburg.craigslist.org,https://harrisonburg.craigslist.org/search/jjj?query=Orthodontist,https://harrisonburg.craigslist.org/search/jjj?query=Oral+Surgeon,https://harrisonburg.craigslist.org/search/jjj?query=Periodontist,https://harrisonburg.craigslist.org/search/jjj?query=Endodontist,https://harrisonburg.craigslist.org/search/jjj?query=Pedodontist,https://harrisonburg.craigslist.org/search/jjj?query=Dental+Specialist,https://harrisonburg.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://harrisonburg.craigslist.org/search/jjj?query=Prosthodontist
lynchburg,virginia,https://lynchburg.craigslist.org,https://lynchburg.craigslist.org/search/jjj?query=Orthodontist,https://lynchburg.craigslist.org/search/jjj?query=Oral+Surgeon,https://lynchburg.craigslist.org/search/jjj?query=Periodontist,https://lynchburg.craigslist.org/search/jjj?query=Endodontist,https://lynchburg.craigslist.org/search/jjj?query=Pedodontist,https://lynchburg.craigslist.org/search/jjj?query=Dental+Specialist,https://lynchburg.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://lynchburg.craigslist.org/search/jjj?query=Prosthodontist
new river valley,virginia,https://blacksburg.craigslist.org,https://blacksburg.craigslist.org/search/jjj?query=Orthodontist,https://blacksburg.craigslist.org/search/jjj?query=Oral+Surgeon,https://blacksburg.craigslist.org/search/jjj?query=Periodontist,https://blacksburg.craigslist.org/search/jjj?query=Endodontist,https://blacksburg.craigslist.org/search/jjj?query=Pedodontist,https://blacksburg.craigslist.org/search/jjj?query=Dental+Specialist,https://blacksburg.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://blacksburg.craigslist.org/search/jjj?query=Prosthodontist
norfolk / hampton roads,virginia,https://norfolk.craigslist.org,https://norfolk.craigslist.org/search/jjj?query=Orthodontist,https://norfolk.craigslist.org/search/jjj?query=Oral+Surgeon,https://norfolk.craigslist.org/search/jjj?query=Periodontist,https://norfolk.craigslist.org/search/jjj?query=Endodontist,https://norfolk.craigslist.org/search/jjj?query=Pedodontist,https://norfolk.craigslist.org/search/jjj?query=Dental+Specialist,https://norfolk.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://norfolk.craigslist.org/search/jjj?query=Prosthodontist
richmond,virginia,https://richmond.craigslist.org,https://richmond.craigslist.org/search/jjj?query=Orthodontist,https://richmond.craigslist.org/search/jjj?query=Oral+Surgeon,https://richmond.craigslist.org/search/jjj?query=Periodontist,https://richmond.craigslist.org/search/jjj?query=Endodontist,https://richmond.craigslist.org/search/jjj?query=Pedodontist,https://richmond.craigslist.org/search/jjj?query=Dental+Specialist,https://richmond.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://richmond.craigslist.org/search/jjj?query=Prosthodontist
roanoke,virginia,https://roanoke.craigslist.org,https://roanoke.craigslist.org/search/jjj?query=Orthodontist,https://roanoke.craigslist.org/search/jjj?query=Oral+Surgeon,https://roanoke.craigslist.org/search/jjj?query=Periodontist,https://roanoke.craigslist.org/search/jjj?query=Endodontist,https://roanoke.craigslist.org/search/jjj?query=Pedodontist,https://roanoke.craigslist.org/search/jjj?query=Dental+Specialist,https://roanoke.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://roanoke.craigslist.org/search/jjj?query=Prosthodontist
southwest VA,virginia,https://swva.craigslist.org,https://swva.craigslist.org/search/jjj?query=Orthodontist,https://swva.craigslist.org/search/jjj?query=Oral+Surgeon,https://swva.craigslist.org/search/jjj?query=Periodontist,https://swva.craigslist.org/search/jjj?query=Endodontist,https://swva.craigslist.org/search/jjj?query=Pedodontist,https://swva.craigslist.org/search/jjj?query=Dental+Specialist,https://swva.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://swva.craigslist.org/search/jjj?query=Prosthodontist
winchester,virginia,https://winchester.craigslist.org,https://winchester.craigslist.org/search/jjj?query=Orthodontist,https://winchester.craigslist.org/search/jjj?query=Oral+Surgeon,https://winchester.craigslist.org/search/jjj?query=Periodontist,https://winchester.craigslist.org/search/jjj?query=Endodontist,https://winchester.craigslist.org/search/jjj?query=Pedodontist,https://winchester.craigslist.org/search/jjj?query=Dental+Specialist,https://winchester.craigslist.org/search/jjj?query=Dental+Anesthesiologist,https://winchester.craigslist.org/search/jjj?query=Prosthodontist
northern virginia,virginia,http://washingtondc.craigslist.org/nva/,http://washingtondc.craigslist.org/nva//search/jjj?query=Orthodontist,http://washingtondc.craigslist.org/nva//search/jjj?query=Oral+Surgeon,http://washingtondc.craigslist.org/nva//search/jjj?query=Periodontist,http://washingtondc.craigslist.org/nva//search/jjj?query=Endodontist,http://washingtondc.craigslist.org/nva//search/jjj?query=Pedodontist,http://washingtondc.craigslist.org/nva//search/jjj?query=Dental+Specialist,http://washingtondc.craigslist.org/nva//search/jjj?query=Dental+Anesthesiologist,http://washingtondc.craigslist.org/nva//search/jjj?query=Prosthodontist
